id,time_mt,time_rt,time_et,time_at,lng,lat,speed,course,accum_trip,it,route_dir,route_flag,route_sn,route_dist,route_code
8330,2022-08-02 14:22:27,2022-08-02 14:22:30,2022-08-02 14:22:27,2022-08-02 11:58:18,113.99724499999999,22.606109,23,295,70789.5,,1,0,3,215,201
8335,2022-08-02 14:19:21,2022-08-02 14:22:21,2022-08-02 14:22:21,2022-08-02 11:15:47,113.99816100000001,22.603320999999998,0,286,66076.0,,1,1,2,353,202
8345,2022-08-02 14:22:31,2022-08-02 14:22:31,2022-08-02 14:22:31,2022-08-02 06:48:47,113.99195800000001,22.601007,18,163,54598.6,,1,1,13,204,201
8371,2022-08-02 14:19:51,2022-08-02 14:22:24,2022-08-02 14:22:21,2022-08-02 13:47:56,113.997528,22.61054,0,59,74908.5,,1,0,1,527,201
8458,2022-08-02 14:22:21,2022-08-02 14:22:24,2022-08-02 14:22:21,2022-08-02 12:49:46,113.997848,22.610225,19,334,66283.8,,2,0,6,0,202
8471,2022-08-02 14:21:43,2022-08-02 14:21:46,2022-08-02 14:21:43,2022-08-02 11:43:57,113.998382,22.60585,11,48,71644.3,,2,0,12,553,201
18447,2022-08-02 14:17:51,2022-08-02 14:22:24,2022-08-02 14:22:21,2022-08-02 07:24:20,113.9915,22.599573,0,120,42279.6,,2,0,1,522,202
8267,2022-08-02 14:45:11,2022-08-02 14:45:19,2022-08-02 14:45:11,2022-08-02 13:27:52,113.994178,22.604156,16,211,75422.9,,2,1,12,794,201
8330,2022-08-02 14:45:19,2022-08-02 14:45:23,2022-08-02 14:45:19,2022-08-02 11:58:18,113.99536100000002,22.59593,23,59,70794.8,,2,1,5,636,201
8345,2022-08-02 14:45:21,2022-08-02 14:45:24,2022-08-02 14:45:21,2022-08-02 06:48:47,113.995201,22.603191,23,139,54604.1,,1,0,6,220,201
8371,2022-08-02 14:45:17,2022-08-02 14:45:20,2022-08-02 14:45:17,2022-08-02 13:47:56,113.99180600000001,22.601348,21,321,74912.6,,1,1,13,166,201
8421,2022-08-02 14:42:14,2022-08-02 14:45:17,2022-08-02 14:45:14,2022-08-02 14:24:29,113.99740600000001,22.610584,0,236,66062.0,,1,0,1,0,201
8458,2022-08-02 14:45:23,2022-08-02 14:45:26,2022-08-02 14:45:23,2022-08-02 12:49:46,113.992034,22.60086,20,349,66286.2,,2,1,1,393,202
8330,2022-08-02 14:16:37,2022-08-02 14:16:55,2022-08-02 14:16:52,2022-08-02 11:58:18,113.99748899999999,22.61061,0,123,70788.8,,1,0,1,534,201
8335,2022-08-02 14:17:04,2022-08-02 14:17:04,2022-08-02 14:17:04,2022-08-02 11:15:47,113.998558,22.606327,20,208,66075.6,,1,0,2,168,202
8345,2022-08-02 14:16:28,2022-08-02 14:16:58,2022-08-02 14:16:58,2022-08-02 06:48:47,113.990707,22.603416,0,266,54598.2,,1,1,13,140,201
8371,2022-08-02 14:17:00,2022-08-02 14:17:03,2022-08-02 14:17:00,2022-08-02 13:47:56,113.996086,22.606279,24,109,74907.6,,2,1,11,252,201
8458,2022-08-02 14:16:52,2022-08-02 14:16:55,2022-08-02 14:16:52,2022-08-02 12:49:46,113.99195,22.602325,17,26,66282.2,,2,1,1,262,202
8471,2022-08-02 14:16:56,2022-08-02 14:17:00,2022-08-02 14:16:56,2022-08-02 11:43:57,113.99880900000001,22.6011,26,353,71642.8,,2,1,6,92,201
18447,2022-08-02 14:16:56,2022-08-02 14:16:59,2022-08-02 14:16:56,2022-08-02 07:24:20,113.991905,22.60115,22,155,42279.4,,1,1,5,365,202
8267,2022-08-02 14:45:11,2022-08-02 14:45:19,2022-08-02 14:45:11,2022-08-02 13:27:52,113.994178,22.604156,16,211,75422.9,,2,1,12,794,201
8330,2022-08-02 14:45:16,2022-08-02 14:45:19,2022-08-02 14:45:16,2022-08-02 11:58:18,113.995185,22.595844,19,63,70794.8,,2,1,5,657,201
8345,2022-08-02 14:45:11,2022-08-02 14:45:14,2022-08-02 14:45:11,2022-08-02 06:48:47,113.994781,22.60366,24,139,54604.0,,1,1,5,125,201
8371,2022-08-02 14:45:03,2022-08-02 14:45:07,2022-08-02 14:45:03,2022-08-02 13:47:56,113.992034,22.600799,20,350,74912.5,,1,1,13,227,201
8421,2022-08-02 14:42:14,2022-08-02 14:45:17,2022-08-02 14:45:14,2022-08-02 14:24:29,113.99740600000001,22.610584,0,236,66062.0,,1,0,1,0,201
8458,2022-08-02 14:45:14,2022-08-02 14:45:17,2022-08-02 14:45:14,2022-08-02 12:49:46,113.992034,22.600399,17,12,66286.1,,2,1,1,438,202
8267,2022-08-02 14:45:09,2022-08-02 14:45:14,2022-08-02 14:45:09,2022-08-02 13:27:52,113.994201,22.604232,13,175,75422.9,,2,1,12,803,201
8330,2022-08-02 14:44:53,2022-08-02 14:45:10,2022-08-02 14:45:07,2022-08-02 11:58:18,113.994972,22.595735,0,61,70794.7,,2,1,5,683,201
8345,2022-08-02 14:45:09,2022-08-02 14:45:13,2022-08-02 14:45:09,2022-08-02 06:48:47,113.994697,22.603752,23,136,54604.0,,1,1,5,140,201
8371,2022-08-02 14:45:03,2022-08-02 14:45:07,2022-08-02 14:45:03,2022-08-02 13:47:56,113.992034,22.600799,20,350,74912.5,,1,1,13,227,201
8421,2022-08-02 14:42:14,2022-08-02 14:45:02,2022-08-02 14:44:59,2022-08-02 14:24:29,113.997413,22.610585999999998,0,236,66062.0,,1,0,1,0,201
8458,2022-08-02 14:45:04,2022-08-02 14:45:07,2022-08-02 14:45:04,2022-08-02 12:49:46,113.99188899999999,22.599998,16,26,66286.1,,2,1,1,472,202
8267,2022-08-02 14:58:32,2022-08-02 14:58:35,2022-08-02 14:58:32,2022-08-02 13:27:52,113.993652,22.605499,18,72,75424.6,,2,1,10,219,201
8345,2022-08-02 14:55:51,2022-08-02 14:58:39,2022-08-02 14:58:36,2022-08-02 06:48:47,113.990577,22.603412,0,255,54607.1,,1,1,13,134,201
8371,2022-08-02 14:58:40,2022-08-02 14:58:44,2022-08-02 14:58:40,2022-08-02 13:47:56,113.998077,22.602844,23,356,74915.5,,2,0,8,212,201
18447,2022-08-02 14:58:40,2022-08-02 14:58:44,2022-08-02 14:58:40,2022-08-02 07:24:20,113.998954,22.59967,21,233,42283.9,,1,1,9,668,201
8267,2022-08-02 15:56:17,2022-08-02 15:56:23,2022-08-02 15:56:17,2022-08-02 13:27:52,113.99060800000001,22.602439,19,135,75430.4,0.0,2,0,1,330,201
8345,2022-08-02 15:57:44,2022-08-02 15:57:44,2022-08-02 15:57:44,2022-08-02 06:48:47,113.996482,22.606103,23,107,54615.7,0.0,2,1,11,209,201
8371,2022-08-02 15:55:39,2022-08-02 15:57:42,2022-08-02 15:57:39,2022-08-02 13:47:56,113.99748899999999,22.610542000000002,0,55,74924.5,0.0,1,0,1,528,201
8411,2022-08-02 15:57:44,2022-08-02 15:57:48,2022-08-02 15:57:44,2022-08-02 15:20:48,113.99877099999999,22.600982000000002,26,171,51382.1,0.0,1,1,8,136,201
8421,2022-08-02 15:57:22,2022-08-02 15:57:40,2022-08-02 15:57:37,2022-08-02 14:24:29,113.99028,22.603157,0,186,66066.5,0.0,2,0,1,0,201
8458,2022-08-02 15:57:36,2022-08-02 15:57:39,2022-08-02 15:57:36,2022-08-02 15:50:59,113.99878600000001,22.607492,17,189,66288.5,0.0,1,1,1,165,202
8470,2022-08-02 15:57:40,2022-08-02 15:57:43,2022-08-02 15:57:40,2022-08-02 14:49:09,113.997299,22.610670000000002,7,203,61949.8,0.0,1,0,1,544,201
18447,2022-08-02 15:57:31,2022-08-02 15:57:34,2022-08-02 15:57:31,2022-08-02 07:24:20,113.99365900000001,22.605145999999998,19,152,42293.8,0.0,1,1,5,431,202
8330,2022-08-02 14:20:58,2022-08-02 14:21:01,2022-08-02 14:20:58,2022-08-02 11:58:18,113.998733,22.608435999999998,24,144,70789.1,,1,1,1,281,201
8335,2022-08-02 14:19:21,2022-08-02 14:20:51,2022-08-02 14:20:51,2022-08-02 11:15:47,113.99816100000001,22.603317,0,286,66076.0,,1,1,2,353,202
8345,2022-08-02 14:19:46,2022-08-02 14:21:01,2022-08-02 14:21:01,2022-08-02 06:48:47,113.990325,22.603096,0,174,54598.3,,1,1,13,104,201
8371,2022-08-02 14:19:51,2022-08-02 14:20:54,2022-08-02 14:20:51,2022-08-02 13:47:56,113.99753500000001,22.610542000000002,0,59,74908.5,,1,0,1,527,201
8458,2022-08-02 14:20:34,2022-08-02 14:20:51,2022-08-02 14:20:48,2022-08-02 12:49:46,113.99851899999999,22.606197,0,15,66283.3,,2,1,1,946,202
8471,2022-08-02 14:20:59,2022-08-02 14:21:03,2022-08-02 14:20:59,2022-08-02 11:43:57,113.996253,22.606214,15,110,71644.0,,2,1,11,233,201
18447,2022-08-02 14:17:51,2022-08-02 14:20:54,2022-08-02 14:20:51,2022-08-02 07:24:20,113.99149299999999,22.599575,0,120,42279.6,,2,0,1,522,202
8345,2022-08-02 15:17:16,2022-08-02 15:20:19,2022-08-02 15:20:17,2022-08-02 06:48:47,113.991722,22.603361,0,325,54612.0,192.0,2,1,12,1032,201
8371,2022-08-02 15:19:44,2022-08-02 15:20:17,2022-08-02 15:20:14,2022-08-02 13:47:56,113.991874,22.603189,0,313,74919.9,0.0,2,0,1,0,201
8470,2022-08-02 15:20:23,2022-08-02 15:20:26,2022-08-02 15:20:23,2022-08-02 14:49:09,113.99040900000001,22.602622,17,139,61941.4,0.0,1,0,14,48,201
18447,2022-08-02 15:20:20,2022-08-02 15:20:23,2022-08-02 15:20:20,2022-08-02 07:24:20,113.997726,22.610435,13,157,42288.6,0.0,1,0,1,499,202
8267,2022-08-02 15:26:45,2022-08-02 15:27:03,2022-08-02 15:27:00,2022-08-02 13:27:52,113.997497,22.610528,0,116,75425.8,0.0,1,0,1,492,201
8470,2022-08-02 15:26:57,2022-08-02 15:27:00,2022-08-02 15:26:57,2022-08-02 14:49:09,113.99762700000001,22.598531,23,38,61943.2,0.0,2,1,5,258,201
18447,2022-08-02 15:27:03,2022-08-02 15:27:06,2022-08-02 15:27:03,2022-08-02 07:24:20,113.991752,22.599857,16,214,42290.5,0.0,1,1,5,486,202
8330,2022-08-02 14:26:13,2022-08-02 14:26:16,2022-08-02 14:26:13,2022-08-02 11:58:18,113.99623799999999,22.602912,9,90,70790.4,,1,1,6,154,201
8345,2022-08-02 14:26:21,2022-08-02 14:26:21,2022-08-02 14:26:21,2022-08-02 06:48:47,113.994483,22.595632000000002,14,126,54599.6,,2,0,5,727,201
8421,2022-08-02 14:26:19,2022-08-02 14:26:21,2022-08-02 14:26:19,2022-08-02 14:24:29,113.998504,22.608983,22,158,66058.2,,1,1,1,329,202
8458,2022-08-02 14:22:57,2022-08-02 14:26:15,2022-08-02 14:26:11,2022-08-02 12:49:46,113.99736000000001,22.610591,0,145,66283.9,,1,0,1,531,202
8471,2022-08-02 14:21:43,2022-08-02 14:21:46,2022-08-02 14:21:43,2022-08-02 11:43:57,113.998382,22.60585,11,48,71644.3,,2,0,12,553,201
18447,2022-08-02 14:26:15,2022-08-02 14:26:18,2022-08-02 14:26:15,2022-08-02 07:24:20,113.991577,22.601573000000002,10,355,42279.8,,2,1,1,298,202
8267,2022-08-02 15:02:03,2022-08-02 15:06:06,2022-08-02 15:05:58,2022-08-02 13:27:52,113.99739,22.610751999999998,0,7,75425.8,,1,0,1,523,201
8345,2022-08-02 15:06:08,2022-08-02 15:06:10,2022-08-02 15:06:08,2022-08-02 06:48:47,113.99677199999999,22.597482,14,39,54608.8,,2,1,5,406,201
8371,2022-08-02 15:04:57,2022-08-02 15:06:15,2022-08-02 15:06:12,2022-08-02 13:47:56,113.99752,22.610572,0,60,74917.4,,1,0,1,519,202
8470,2022-08-02 15:06:06,2022-08-02 15:06:09,2022-08-02 15:06:06,2022-08-02 14:49:09,113.996017,22.602905,19,88,61938.4,,1,1,6,178,201
18447,2022-08-02 15:06:10,2022-08-02 15:06:13,2022-08-02 15:06:10,2022-08-02 07:24:20,113.990798,22.603322,8,265,42285.9,,1,1,13,129,201
8267,2022-08-02 15:00:51,2022-08-02 15:00:55,2022-08-02 15:00:51,2022-08-02 13:27:52,113.99887,22.608026000000002,22,10,75425.4,,2,1,12,289,201
8345,2022-08-02 15:00:48,2022-08-02 15:00:51,2022-08-02 15:00:48,2022-08-02 06:48:47,113.991119,22.60189,23,136,54607.3,,1,1,13,72,201
8371,2022-08-02 15:00:46,2022-08-02 15:00:49,2022-08-02 15:00:46,2022-08-02 13:47:56,113.993774,22.60499,15,332,74916.1,,2,1,10,258,201
8470,2022-08-02 15:00:55,2022-08-02 15:00:56,2022-08-02 15:00:55,2022-08-02 14:49:09,113.99831299999998,22.609447,18,164,61937.0,,1,1,1,393,201
18447,2022-08-02 15:00:28,2022-08-02 15:00:46,2022-08-02 15:00:43,2022-08-02 07:24:20,113.994651,22.595788,0,328,42284.5,,1,0,10,270,201
8267,2022-08-02 15:00:56,2022-08-02 15:01:00,2022-08-02 15:00:56,2022-08-02 13:27:52,113.99887,22.608289000000003,22,325,75425.4,,2,1,12,258,201
8345,2022-08-02 15:00:59,2022-08-02 15:01:02,2022-08-02 15:00:59,2022-08-02 06:48:47,113.99153100000001,22.601570000000002,24,132,54607.4,,1,1,13,128,201
8371,2022-08-02 15:01:05,2022-08-02 15:01:08,2022-08-02 15:01:05,2022-08-02 13:47:56,113.99356,22.605468,14,30,74916.2,,2,1,10,248,201
8470,2022-08-02 15:01:06,2022-08-02 15:01:07,2022-08-02 15:01:06,2022-08-02 14:49:09,113.998527,22.608867,23,157,61937.1,,1,1,1,327,201
18447,2022-08-02 15:00:28,2022-08-02 15:01:01,2022-08-02 15:00:58,2022-08-02 07:24:20,113.994575,22.5958,0,328,42284.5,,1,0,10,270,201
8330,2022-08-02 14:22:53,2022-08-02 14:22:56,2022-08-02 14:22:53,2022-08-02 11:58:18,113.99663500000001,22.60634,15,299,70789.6,,1,1,3,146,201
8335,2022-08-02 14:19:21,2022-08-02 14:22:51,2022-08-02 14:22:51,2022-08-02 11:15:47,113.99816100000001,22.603322,0,286,66076.0,,1,1,2,353,202
8345,2022-08-02 14:22:56,2022-08-02 14:22:56,2022-08-02 14:22:56,2022-08-02 06:48:47,113.99179,22.599899,16,211,54598.8,,1,1,13,297,201
8371,2022-08-02 14:19:51,2022-08-02 14:22:54,2022-08-02 14:22:51,2022-08-02 13:47:56,113.997528,22.610544,0,59,74908.5,,1,0,1,527,201
8458,2022-08-02 14:22:48,2022-08-02 14:22:52,2022-08-02 14:22:48,2022-08-02 12:49:46,113.997344,22.610754999999997,6,21,66283.9,,2,0,6,0,202
8471,2022-08-02 14:21:43,2022-08-02 14:21:46,2022-08-02 14:21:43,2022-08-02 11:43:57,113.998382,22.60585,11,48,71644.3,,2,0,12,553,201
8267,2022-08-02 15:38:28,2022-08-02 15:38:33,2022-08-02 15:38:28,2022-08-02 13:27:52,113.998153,22.602242999999998,21,167,75427.7,0.0,1,0,8,237,201
8371,2022-08-02 15:38:33,2022-08-02 15:38:36,2022-08-02 15:38:33,2022-08-02 13:47:56,113.99018799999999,22.6033,17,163,74920.1,0.0,2,0,1,0,201
8421,2022-08-02 15:38:40,2022-08-02 15:38:43,2022-08-02 15:38:40,2022-08-02 14:24:29,113.995231,22.606369,14,209,66063.0,0.0,1,0,4,233,201
8470,2022-08-02 15:37:45,2022-08-02 15:38:31,2022-08-02 15:38:30,2022-08-02 14:49:09,113.997474,22.610585999999998,0,87,61945.7,0.0,1,0,1,525,202
18447,2022-08-02 15:37:26,2022-08-02 15:38:44,2022-08-02 15:38:41,2022-08-02 07:24:20,113.997344,22.610694,0,206,42292.6,0.0,2,0,6,0,202
8267,2022-08-02 14:30:40,2022-08-02 14:30:48,2022-08-02 14:30:40,2022-08-02 13:27:52,113.99063100000001,22.602497,18,135,75418.5,,1,1,7,818,201
8330,2022-08-02 14:30:33,2022-08-02 14:30:36,2022-08-02 14:30:33,2022-08-02 11:58:18,113.99458999999999,22.595657,12,341,70791.8,,1,0,10,266,201
8345,2022-08-02 14:30:45,2022-08-02 14:30:45,2022-08-02 14:30:45,2022-08-02 06:48:47,113.99776399999999,22.603315,19,241,54600.9,,2,1,8,185,201
8371,2022-08-02 14:30:43,2022-08-02 14:30:47,2022-08-02 14:30:43,2022-08-02 13:47:56,113.99826000000002,22.609519,20,157,74908.7,,1,1,1,401,201
8421,2022-08-02 14:30:44,2022-08-02 14:30:48,2022-08-02 14:30:44,2022-08-02 14:24:29,113.99192,22.601132999999997,21,155,66059.7,,1,1,5,367,202
8458,2022-08-02 14:30:46,2022-08-02 14:30:50,2022-08-02 14:30:46,2022-08-02 12:49:46,113.99871,22.608451000000002,21,152,66284.2,,1,1,1,270,202
18447,2022-08-02 14:30:28,2022-08-02 14:30:46,2022-08-02 14:30:43,2022-08-02 07:24:20,113.998504,22.606203,0,8,42281.0,,2,1,1,944,202
8267,2022-08-02 14:58:47,2022-08-02 14:58:55,2022-08-02 14:58:47,2022-08-02 13:27:52,113.994514,22.606012,26,57,75424.7,,2,1,10,111,201
8345,2022-08-02 14:55:51,2022-08-02 14:58:54,2022-08-02 14:58:51,2022-08-02 06:48:47,113.990577,22.60341,0,255,54607.1,,1,1,13,134,201
8371,2022-08-02 14:58:48,2022-08-02 14:58:57,2022-08-02 14:58:53,2022-08-02 13:47:56,113.99793999999999,22.603379999999998,0,312,74915.6,,2,1,8,203,201
18447,2022-08-02 14:58:55,2022-08-02 14:58:58,2022-08-02 14:58:55,2022-08-02 07:24:20,113.99816799999999,22.599123000000002,24,229,42284.0,,1,1,9,565,201
8267,2022-08-02 14:59:21,2022-08-02 14:59:25,2022-08-02 14:59:21,2022-08-02 13:27:52,113.99611599999999,22.606282999999998,26,110,75424.9,,2,1,11,247,201
8345,2022-08-02 14:55:51,2022-08-02 14:59:24,2022-08-02 14:59:21,2022-08-02 06:48:47,113.99056200000001,22.603407999999998,0,255,54607.1,,1,1,13,134,201
8371,2022-08-02 14:59:22,2022-08-02 14:59:25,2022-08-02 14:59:22,2022-08-02 13:47:56,113.99710800000001,22.603109,24,250,74915.7,,2,1,8,112,201
18447,2022-08-02 14:59:23,2022-08-02 14:59:26,2022-08-02 14:59:23,2022-08-02 07:24:20,113.997047,22.597837,20,218,42284.1,,1,1,9,378,201
8267,2022-08-02 15:44:41,2022-08-02 15:44:44,2022-08-02 15:44:41,2022-08-02 13:27:52,113.99121000000001,22.59937,5,66,75429.6,0.0,1,1,12,0,201
8345,2022-08-02 15:44:44,2022-08-02 15:44:44,2022-08-02 15:44:44,2022-08-02 06:48:47,113.991294,22.603595000000002,24,260,54612.0,0.0,2,1,12,1037,201
8371,2022-08-02 15:44:41,2022-08-02 15:44:44,2022-08-02 15:44:41,2022-08-02 13:47:56,113.994247,22.596002,16,134,74921.4,0.0,2,0,5,726,201
8411,2022-08-02 15:42:01,2022-08-02 15:44:46,2022-08-02 15:44:46,2022-08-02 15:20:48,113.997352,22.61058,0,327,51380.0,0.0,1,0,1,536,201
8421,2022-08-02 15:44:43,2022-08-02 15:44:46,2022-08-02 15:44:43,2022-08-02 14:24:29,113.99453700000001,22.595695000000003,15,345,66065.0,0.0,1,0,10,259,201
8470,2022-08-02 15:44:42,2022-08-02 15:44:45,2022-08-02 15:44:42,2022-08-02 14:49:09,113.99353,22.605302,17,153,61946.8,0.0,1,0,5,426,202
8267,2022-08-02 14:33:17,2022-08-02 14:33:55,2022-08-02 14:33:17,2022-08-02 13:27:52,113.99049299999999,22.597054999999997,11,130,75419.2,,2,1,3,168,201
8330,2022-08-02 14:33:54,2022-08-02 14:34:12,2022-08-02 14:34:09,2022-08-02 11:58:18,113.99121799999999,22.599339999999998,0,59,70792.6,,1,0,13,338,201
8345,2022-08-02 14:34:09,2022-08-02 14:34:09,2022-08-02 14:34:09,2022-08-02 06:48:47,113.996559,22.606085999999998,16,114,54601.8,,2,1,11,200,201
8371,2022-08-02 14:34:08,2022-08-02 14:34:11,2022-08-02 14:34:08,2022-08-02 13:47:56,113.99517800000001,22.606338,12,222,74909.5,,1,0,4,227,201
8421,2022-08-02 14:31:46,2022-08-02 14:34:03,2022-08-02 14:34:03,2022-08-02 14:24:29,113.99148500000001,22.599505999999998,0,130,66060.0,,2,0,1,518,202
8458,2022-08-02 14:33:57,2022-08-02 14:34:01,2022-08-02 14:33:57,2022-08-02 12:49:46,113.994712,22.606132000000002,24,241,66284.9,,1,1,4,155,202
18447,2022-08-02 14:32:40,2022-08-02 14:34:12,2022-08-02 14:34:09,2022-08-02 07:24:20,113.99738300000001,22.610671,0,180,42281.6,,1,0,1,0,201
8267,2022-08-02 14:29:28,2022-08-02 14:29:33,2022-08-02 14:29:28,2022-08-02 13:27:52,113.990264,22.603317,13,193,75418.4,,1,1,7,873,201
8330,2022-08-02 14:29:37,2022-08-02 14:29:40,2022-08-02 14:29:37,2022-08-02 11:58:18,113.996917,22.597671,17,223,70791.4,,1,1,9,354,201
8345,2022-08-02 14:29:40,2022-08-02 14:29:40,2022-08-02 14:29:40,2022-08-02 06:48:47,113.99874799999999,22.601467,23,338,54600.6,,2,0,7,133,201
8421,2022-08-02 14:29:37,2022-08-02 14:29:40,2022-08-02 14:29:37,2022-08-02 14:24:29,113.99373600000001,22.603680999999998,20,259,66059.3,,1,1,5,407,202
8458,2022-08-02 14:28:08,2022-08-02 14:29:42,2022-08-02 14:29:38,2022-08-02 12:49:46,113.997497,22.610599,0,114,66283.9,,1,0,1,523,202
18447,2022-08-02 14:29:36,2022-08-02 14:29:40,2022-08-02 14:29:36,2022-08-02 07:24:20,113.99593300000001,22.606273,20,108,42280.7,,2,1,1,693,202
8267,2022-08-02 14:33:01,2022-08-02 14:33:23,2022-08-02 14:33:09,2022-08-02 13:27:52,113.990417,22.59712,0,131,75419.2,,2,1,3,179,201
8330,2022-08-02 14:33:26,2022-08-02 14:33:29,2022-08-02 14:33:26,2022-08-02 11:58:18,113.99038600000002,22.598028,19,4,70792.4,,1,1,12,162,201
8345,2022-08-02 14:33:22,2022-08-02 14:33:36,2022-08-02 14:33:36,2022-08-02 06:48:47,113.99553600000002,22.606338,0,86,54601.7,,2,0,11,312,201
8371,2022-08-02 14:33:33,2022-08-02 14:33:36,2022-08-02 14:33:33,2022-08-02 13:47:56,113.99548300000001,22.606647,15,281,74909.4,,1,0,4,275,201
8421,2022-08-02 14:31:46,2022-08-02 14:33:33,2022-08-02 14:33:33,2022-08-02 14:24:29,113.99148500000001,22.599510000000002,0,130,66060.0,,2,0,1,518,202
8458,2022-08-02 14:33:17,2022-08-02 14:33:35,2022-08-02 14:33:32,2022-08-02 12:49:46,113.99523899999998,22.606462,0,210,66284.8,,1,0,4,222,202
18447,2022-08-02 14:32:40,2022-08-02 14:33:27,2022-08-02 14:33:24,2022-08-02 07:24:20,113.99739,22.610671,0,180,42281.6,,1,0,1,0,201
8330,2022-08-02 14:20:33,2022-08-02 14:20:37,2022-08-02 14:20:33,2022-08-02 11:58:18,113.998153,22.609762,21,150,70789.0,,1,1,1,430,201
8335,2022-08-02 14:19:21,2022-08-02 14:20:36,2022-08-02 14:20:35,2022-08-02 11:15:47,113.99816100000001,22.603319,0,286,66076.0,,1,1,2,353,202
8345,2022-08-02 14:19:46,2022-08-02 14:20:31,2022-08-02 14:20:31,2022-08-02 06:48:47,113.99031799999999,22.603084,0,174,54598.3,,1,1,13,104,201
8371,2022-08-02 14:19:51,2022-08-02 14:20:24,2022-08-02 14:20:21,2022-08-02 13:47:56,113.997528,22.610544,0,59,74908.5,,1,0,1,527,201
8458,2022-08-02 14:20:34,2022-08-02 14:20:38,2022-08-02 14:20:34,2022-08-02 12:49:46,113.998466,22.605961999999998,18,13,66283.3,,2,1,1,933,202
8471,2022-08-02 14:20:28,2022-08-02 14:20:31,2022-08-02 14:20:28,2022-08-02 11:43:57,113.99513200000001,22.606273,19,74,71643.9,,2,0,11,297,201
18447,2022-08-02 14:17:51,2022-08-02 14:20:24,2022-08-02 14:20:21,2022-08-02 07:24:20,113.9915,22.599569,0,120,42279.6,,2,0,1,522,202
8267,2022-08-02 15:00:37,2022-08-02 15:00:45,2022-08-02 15:00:37,2022-08-02 13:27:52,113.998764,22.607212,26,8,75425.3,,2,1,12,382,201
8345,2022-08-02 15:00:46,2022-08-02 15:00:49,2022-08-02 15:00:46,2022-08-02 06:48:47,113.99101999999999,22.601963,24,134,54607.3,,1,1,13,58,201
8371,2022-08-02 15:00:46,2022-08-02 15:00:49,2022-08-02 15:00:46,2022-08-02 13:47:56,113.993774,22.60499,15,332,74916.1,,2,1,10,258,201
8470,2022-08-02 15:00:44,2022-08-02 15:00:44,2022-08-02 15:00:44,2022-08-02 14:49:09,113.99816100000001,22.60979,19,155,61937.0,,1,1,1,433,201
18447,2022-08-02 15:00:28,2022-08-02 15:00:46,2022-08-02 15:00:43,2022-08-02 07:24:20,113.994651,22.595788,0,328,42284.5,,1,0,10,270,201
8267,2022-08-02 14:40:14,2022-08-02 14:40:17,2022-08-02 14:40:14,2022-08-02 13:27:52,113.99427,22.604259,25,316,75421.4,,2,0,10,281,201
8330,2022-08-02 14:38:21,2022-08-02 14:40:24,2022-08-02 14:40:21,2022-08-02 11:58:18,113.99028700000001,22.603084,0,184,70793.3,,1,1,13,106,201
8345,2022-08-02 14:40:23,2022-08-02 14:40:23,2022-08-02 14:40:23,2022-08-02 06:48:47,113.997879,22.610162,22,149,54602.7,,1,1,1,478,201
8371,2022-08-02 14:40:22,2022-08-02 14:40:25,2022-08-02 14:40:22,2022-08-02 13:47:56,113.99575,22.596286,25,219,74911.3,,1,1,9,156,201
8421,2022-08-02 14:40:22,2022-08-02 14:40:25,2022-08-02 14:40:22,2022-08-02 14:24:29,113.998649,22.606504,21,18,66061.5,,2,1,5,492,202
8458,2022-08-02 14:38:03,2022-08-02 14:40:21,2022-08-02 14:40:18,2022-08-02 12:49:46,113.991271,22.599369,0,140,66286.0,,2,0,1,525,202
8267,2022-08-02 15:00:26,2022-08-02 15:00:30,2022-08-02 15:00:26,2022-08-02 13:27:52,113.998649,22.60647,24,23,75425.2,,2,1,12,467,201
8345,2022-08-02 15:00:28,2022-08-02 15:00:32,2022-08-02 15:00:28,2022-08-02 06:48:47,113.990249,22.602588,20,150,54607.2,,1,1,13,52,201
8371,2022-08-02 15:00:31,2022-08-02 15:00:34,2022-08-02 15:00:31,2022-08-02 13:47:56,113.994262,22.604233999999998,23,316,74916.0,,2,0,10,281,201
8470,2022-08-02 15:00:35,2022-08-02 15:00:36,2022-08-02 15:00:35,2022-08-02 14:49:09,113.997879,22.610231,21,154,61936.9,,1,1,1,486,201
18447,2022-08-02 15:00:28,2022-08-02 15:00:31,2022-08-02 15:00:28,2022-08-02 07:24:20,113.99488000000001,22.595796,7,348,42284.5,,1,0,10,285,201
8267,2022-08-02 14:46:34,2022-08-02 14:46:59,2022-08-02 14:46:34,2022-08-02 13:27:52,113.99169099999999,22.601465,24,133,75423.4,,2,1,12,1164,201
8330,2022-08-02 14:49:03,2022-08-02 14:49:06,2022-08-02 14:49:03,2022-08-02 11:58:18,113.99641399999999,22.602945000000002,25,267,70796.0,,2,0,9,331,201
8345,2022-08-02 14:49:04,2022-08-02 14:49:08,2022-08-02 14:49:04,2022-08-02 06:48:47,113.997924,22.598863,24,218,54605.1,,1,1,9,526,201
8371,2022-08-02 14:46:39,2022-08-02 14:49:12,2022-08-02 14:49:09,2022-08-02 13:47:56,113.990303,22.60313,0,164,74913.0,,2,0,1,0,201
8458,2022-08-02 14:49:15,2022-08-02 14:49:18,2022-08-02 14:49:15,2022-08-02 12:49:46,113.996879,22.605974,24,112,66287.2,,2,1,1,773,202
